centreline_id,direction,location,class_type,dt,volume_daily
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-26,1694
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-25,1604
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-24,1012
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-23,892
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-22,802
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-21,1364
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-20,1271
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-19,1539
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-18,1465
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-17,948
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-16,783
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-15,1338
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-14,1552
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-13,1609
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-12,1490
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-11,848
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-10,896
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-09,972
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-08,1413
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-07,1485
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-06,1457
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-05,1328
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-04,1087
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-03,391
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-06-02,566
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-31,1277
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-30,1213
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-29,1058
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-28,637
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-27,328
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-26,683
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-25,660
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-24,1141
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-23,1058
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-22,568
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-21,379
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-20,647
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-19,828
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-18,874
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-17,865
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-16,1341
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-15,1413
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-14,1190
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-13,623
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-12,584
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-11,940
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-10,1364
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-09,1353
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-08,637
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-07,1340
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-06,673
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-05,825
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-03,1450
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-02,1371
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-05-01,1343
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-30,1189
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-29,618
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-28,610
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-27,923
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-26,1072
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-25,1006
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-24,765
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-23,1075
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-22,650
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-21,293
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-20,692
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-19,777
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-18,741
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-17,762
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-16,577
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-15,338
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-14,438
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-13,363
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-11,641
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-10,818
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-09,527
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-08,567
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-07,181
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-06,431
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-05,881
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-04,883
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-03,743
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-02,568
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-04-01,198
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-31,261
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-30,440
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-29,503
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-28,517
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-27,465
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-26,426
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-24,196
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-23,598
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-22,544
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-21,462
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-20,544
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-19,487
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-18,231
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-17,154
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-16,324
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-15,338
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-14,280
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-13,182
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-12,243
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-11,117
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-10,153
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-09,264
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-07,196
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-06,91
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-05,41
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-04,99
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-03,77
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-02,101
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-03-01,267
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-28,261
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-27,275
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-26,244
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-25,105
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-24,121
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-23,156
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-22,239
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-21,183
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-20,242
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-19,206
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-18,93
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-17,89
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-16,210
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-15,142
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-14,174
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-13,267
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-12,246
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-11,68
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-10,54
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-09,41
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-08,38
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2001-02-07,318
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-25,590
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-24,395
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-23,717
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-22,1231
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-21,1289
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-20,1262
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-19,1380
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-18,1242
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-17,632
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-16,810
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-15,1262
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-14,1218
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-13,915
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-12,1278
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-11,1136
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-10,709
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-09,782
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-08,1144
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-07,1276
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-06,1319
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-09-05,1291
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-07-12,1522
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-07-11,1657
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-07-10,1450
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-07-09,522
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-07-08,1099
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-07-07,1433
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-07-06,1467
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-07-05,1632
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-07-04,1439
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-07-03,566
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-07-02,790
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-07-01,855
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-30,1261
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-29,805
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-28,1558
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-27,1559
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-26,1390
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-25,864
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-24,745
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-23,1430
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-21,859
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-20,1528
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-19,1377
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-18,413
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-17,852
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-16,1258
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-15,1115
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-14,1063
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-13,434
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-12,1125
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-11,438
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-10,562
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-09,902
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-08,1218
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-06,742
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-05,1031
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-04,828
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-03,937
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-02,1075
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-06-01,1198
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-31,1079
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-30,1481
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-29,1348
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-28,722
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-27,841
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-26,1115
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-25,1069
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-24,1005
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-23,622
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-22,678
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-21,613
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-20,504
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-19,665
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-17,1222
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-16,994
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-15,530
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-14,364
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-13,238
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-12,301
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-11,670
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-10,710
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-09,552
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-08,422
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-07,536
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-06,902
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-05,756
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-04,589
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-03,406
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-02,464
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-05-01,308
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-04-30,179
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-04-29,528
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-04-28,639
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-04-27,529
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-04-26,435
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-04-02,341
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-04-01,552
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-03-31,787
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-03-30,688
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-03-29,526
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-03-28,602
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-03-27,533
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-03-26,407
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-03-25,552
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-03-24,849
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-03-23,877
8540609,Eastbound,BLOOR ST BIKE STN E/B W OF CASTLE FRANK CRES,Cyclists,2000-03-22,759
